trackid,trackname,artist,artistid,genres,main_genre,danceability,energy,loudness,speechness,acousticness,instrumentalness,liveness,valence,tempo
3vV3cr2TpPqFk07zxYUbla,cum on feel the noize,quiet riot,1dLWg6m8RRhizsdqJbhyj3, albumrock classicrock glammetal hardrock metal rock ,metal,0.409,0.92,-5.439,0.12,0.00719,0.00105,0.0823,0.37,145.085
1XxUDJp9zsjd6tBSvE3la4,heavy metal,sammy hagar,1hXjTjJzZTXDZ75AclOo6N, albumrock classicrock glammetal hardrock heartlandrock mellowgold metal rock softrock ,metal,0.276,0.639,-11.674,0.0471,0.0178,0.0,0.292,0.643,186.502
3pYKJaLiixRcDFfcNhxZKK,the metal,tenacious d,1XpDYCrUJnvCo9Ez6yeMWh, alternativemetal comedyrock comic comicmetal parody rock ,metal,0.623,0.938,-4.161,0.123,0.00296,0.000852,0.48,0.308,112.022
3ZpWy5rBZv2aLQAldnmTsP,whiskey in the jar,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.511,0.972,-3.751,0.0413,5.36e-06,0.00101,0.19,0.532,132.97
49rcSzMayJhIwGf0CJCaxJ,wherever i may roam,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.554,0.816,-7.871,0.0353,0.000526,0.000711,0.0988,0.362,131.409
1tTPC0hsnXq1IGpvWY54JC,fuel,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.491,0.951,-3.775,0.0465,2.3e-05,0.00354,0.0424,0.555,106.948
5gQ0LTbcX7gpQDg39gNLH8,metal militia (remastered),metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.166,0.956,-5.307,0.145,8.08e-05,0.00515,0.118,0.238,176.217
5111ChNfx2UEqdJo57ZqSt,raining on metal,dreamdrops,20XfshUALsTbm05gj6Ea5M, ,metal,0.171,1.0,-14.739,0.0586,0.958,0.477,0.956,1e-05,111.963
7FcLgWXLFyAmDrKXIDNwcF,metal,gary numan,5KQMtyPE8DCQNUzoNqlEsE, artrock dancerock newromantic newwave newwavepop permanentwave post-punk synthpop ,metal,0.651,0.533,-9.81,0.114,0.144,1.64e-05,0.0884,0.462,127.84
7HPhrbgMHV5cUskknWA2oo,turn the page,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.422,0.818,-3.941,0.0319,1.64e-05,0.0137,0.0931,0.228,149.045
19VKBRNKSbjXSsx3s7W7lk,metalingus (edge's wwe theme),"it lives, it breathes",1f8UNsnIHYgguJ6n7FDS9K, rhodeislandindie trancecore ,metal,0.487,0.991,-1.741,0.0673,2.73e-05,0.0,0.177,0.369,110.019
5DrNFzZZZVfXaEZCaceKnp,seek & destroy (remastered),metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.439,0.963,-5.508,0.277,0.0364,0.00896,0.0784,0.435,140.805
495T3rrTtGF4FRHHvldWjh,methhead freestyle,lil darkie,62F9BiUmjqeXbBztCwiX1U, memerap viralrap ,metal,0.724,0.891,-0.354,0.294,0.0261,0.0,0.273,0.71,92.478
4JeMpERu0LS3QhNoNG0cvZ,metal heart,cat power,6G7OerKc3eBO9sVkRNopFC, artpop freakfolk indierock melancholia singer-songwriter slowcore ,metal,0.44,0.339,-11.211,0.0274,0.872,0.0898,0.109,0.05,115.256
35ZDgSGHRkV04aYdkP1VfI,heavy metal,paris texas,1SCrMreNPJYSRZIlRe9SUq, ,metal,0.736,0.482,-9.981,0.305,0.71,0.0,0.221,0.442,115.02
50laUw3RBpsYCJpCFRNZin,metal machine,sabaton,3o2dn2O0FCVsWDFSh8qxgG, metal powermetal swedishmetal swedishpowermetal ,metal,0.351,0.769,-6.18,0.0399,9.08e-05,0.0,0.221,0.402,156.257
1hh4GY1zM7SUAyM3a2ziH5,all my best friends are metalheads,less than jake,20oQv3LStCKCjI9oQ0JNha, modernskapunk poppunk punk ska skapunk skatepunk ,metal,0.582,0.91,-4.566,0.107,0.0755,1.03e-06,0.0992,0.733,92.179
3LMxWhvTcOxG2bE9JhuQDw,metal heart,death cab for cutie,0YrtvWJMgSdVrk3SfNjTbx, indiepop indierock modernrock poprock washingtonindie ,metal,0.278,0.492,-7.014,0.0292,0.66,0.258,0.11,0.153,107.407
7wz8LNfmGZ3C0PwKW9LdDg,battery (remastered),metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.48,0.923,-8.793,0.0682,0.000211,0.531,0.106,0.44,96.535
1duflsY5auKbBr9nULEp6f,metal,jimmy edgar,3qIRQKST5KCIIKWgmPTY2M, bassmusic deconstructedclub escaperoom hyperpop ,metal,0.61,0.435,-8.049,0.0438,0.00879,0.0127,0.0699,0.0364,138.96
4xmeLj3uVcoAwgDtwM4MbG,heavy metal drummer,wilco,2QoU3awHVdcHS8LrZEKvSM, alternativecountry alternativerock chicagoindie indiepop indierock poprock rock rootsrock stompandholler ,metal,0.661,0.66,-9.061,0.0373,0.0257,0.00977,0.256,0.814,120.617
5OypRF5mKRxdjltM1qGU7c,metal in me,kamiyada+,7cB6KjTm98hhNE9eeyhcnF, darktrap emorap screamrap undergroundhiphop ,metal,0.67,0.965,-5.85,0.278,0.113,0.546,0.434,0.52,129.943
6aSlJg3e57Cbjj33PT8MCX,the mob rules (heavy metal soundtrack version) - 2021 remaster,black sabbath,5M52tdBnJaKSvOpJGz8mfZ, albumrock birminghammetal classicrock hardrock metal rock stonerrock ukdoommetal ,metal,0.32,0.958,-6.896,0.0608,0.000154,0.000396,0.381,0.436,143.53
3TnIeQ29jIytZhiHiyY5n2,metal,beneback,640ltmy648TFlW7hCGxIHt, ,metal,0.932,0.206,-13.91,0.0704,0.00638,0.944,0.103,0.609,124.993
7LHZ7HA45ezKcdN8sBrBuS,welcome home (sanitarium) (remastered),metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.309,0.767,-9.676,0.033,0.000305,0.151,0.0967,0.413,97.944
5qKymwS7ymNUCRimGhiQkm,metal is for everyone,freedom call,55RDuy7cQW2Dqrcz3Jjl6F, germanmetal germanpowermetal melodicmetal neoclassicalmetal powermetal symphonicmetal symphonicpowermetal ,metal,0.35,0.967,-3.388,0.1,0.000153,0.117,0.258,0.461,153.656
75BGF4LC7AOLFfxn6ukZDH,sex metal barbie,in this moment,6tbLPxj1uQ6vsRQZI2YFCT, alternativemetal melodicmetalcore numetal ,metal,0.533,0.935,-3.704,0.128,0.0139,0.0,0.168,0.481,140.092
5eyALzhidMERggbG58dLQi,metallic mario - original,super mario 64,0mSUBVwxfnwV4tue8JINCP, ,metal,0.831,0.672,-14.074,0.0958,0.556,0.989,0.0752,0.994,146.599
140u2dqlZbpi4ZLgeolKqA,king nothing,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.528,0.909,-5.712,0.0381,7.77e-05,0.00959,0.0891,0.349,112.083
4KcE3At063Xyleg2xGzVYz,metal guru,t. rex,3dBVyJ7JuOMt4GE9607Qin, albumrock artrock classicrock dancerock folkrock glamrock protopunk psychedelicrock rock ,metal,0.251,0.917,-5.552,0.118,0.000678,0.000453,0.217,0.504,127.112
0IGXkVRn0uCsgn4FvIfpgB,the unforgiven ii,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.49,0.884,-4.533,0.0428,0.000514,0.00177,0.27,0.254,132.978
34LXW73avo8xz0NLiVuiow,metal church,metal church,0exvkfkATkqWOJgugTjJhP, hardrock melodicthrash metal oldschoolthrash rock speedmetal thrashmetal uspowermetal ,metal,0.428,0.947,-8.516,0.0751,0.000679,0.0563,0.262,0.223,102.335
2gqzkEF88vMclfRZEIOnQO,the day that never comes,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.334,0.986,-1.046,0.0576,0.000114,0.0353,0.0805,0.48,124.668
0PDThNPaf3ganx4PFmGznK,don't tread on me,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.674,0.833,-7.625,0.0393,0.00453,0.00574,0.274,0.682,107.991
0M1pfDTZGWC7cBuEx3FwwT,blackened (remastered),metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.435,0.853,-7.341,0.124,5.31e-05,0.00746,0.13,0.475,129.218
4q9QVIaLqjbcoqeCfM2zan,creeping death (remastered),metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.31,0.977,-5.478,0.164,0.000219,0.273,0.0785,0.179,100.626
7myke8Id4WyKFlWcRBJdIF,hardwired,metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.13,0.991,-3.126,0.0604,1.15e-05,0.00412,0.225,0.505,185.364
3IolN0Ae207i0Fr9IHuNbu,harvester of sorrow (remastered),metallica,2ye2Wgw4gimLv2eAKyk1NB, hardrock metal oldschoolthrash rock thrashmetal ,metal,0.656,0.864,-7.895,0.0414,0.000197,0.107,0.281,0.617,93.197
6EDO9iiTtwNv6waLwa1UUq,popstar (feat. drake),dj khaled,0QHgL1lAIqAw0HtD7YldmP, dancepop hiphop miamihiphop pop poprap rap southernhiphop trap ,pop,0.8,0.56,-4.818,0.261,0.057,0.0,0.134,0.45,163.071
6uFn47ACjqYkc0jADwEdj1,pop out (feat. lil tjay),polo g,6AgTAQt8XS6jRWi4sX7w49, chicagorap ,pop,0.772,0.639,-7.119,0.467,0.15,0.0,0.0698,0.261,168.112
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,2LIk90788K0zvyj2JJVwkJ, deepundergroundhiphop kentuckyhiphop poprap rap ,pop,0.904,0.723,-5.224,0.26,0.0631,0.0,0.185,0.835,145.013
4GssB27iJeqmfGxS94Tfij,popular monster,falling in reverse,2CmaKO2zEGJ1NWpS1yfVGz, modernrock poppunk rapmetal rock ,pop,0.461,0.897,-3.982,0.092,0.00821,0.0,0.0965,0.358,165.107
1tkg4EHVoqnhR6iFEXb60y,what you know bout love,pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.709,0.548,-8.493,0.353,0.65,1.59e-06,0.133,0.543,83.995
0PvFJmanyNQMseIFrU708S,for the night (feat. lil baby & dababy),pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.823,0.586,-6.606,0.2,0.114,0.0,0.193,0.347,125.971
1jaTQ3nqY3oAAYyCTbIvnM,whats poppin,jack harlow,2LIk90788K0zvyj2JJVwkJ, deepundergroundhiphop kentuckyhiphop poprap rap ,pop,0.923,0.604,-6.671,0.245,0.017,0.0,0.272,0.826,145.062
5sbooPcNgIE22DwO0VNGUJ,pop/stars,k/da,4gOc8TsQed9eqnqJct2c5v, k-popgirlgroup ,pop,0.566,0.769,-4.342,0.0872,0.0183,0.0,0.108,0.385,170.036
2r6OAV3WsYtXuXjvJ1lIDi,hello (feat. a boogie wit da hoodie),pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.905,0.647,-5.065,0.107,0.0187,0.0,0.282,0.367,130.97
0So2sgVa8aJiARPl2P29u2,pope is a rockstar,sales,6vVztIuqdDHvYWxOEXCzjN, indiepop orlandoindie ,pop,0.725,0.446,-8.958,0.0287,0.85,0.243,0.107,0.311,90.024
5CFJRZRq6sdKKtRwNPWbYv,show out (with skepta & pop smoke),kid cudi,0fA0VVWsXO9YnASrzqfmYu, hiphop ohiohiphop rap ,pop,0.619,0.589,-6.531,0.124,0.43,0.000392,0.378,0.158,143.896
1jDbQz6tr52WgScCTXMnaN,pop,lil uzi vert,4O15NlyKLIASxsJ0PrXPfz, melodicrap phillyrap rap trap ,pop,0.741,0.599,-6.672,0.419,0.00961,0.0,0.785,0.276,139.891
5rZlwNFl01HqLWBQGryKSm,mood swings (feat. lil tjay),pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798
2VIMXmWUIqhMqg6h5FOFPG,pop out again (feat. lil baby & gunna),polo g,6AgTAQt8XS6jRWi4sX7w49, chicagorap ,pop,0.862,0.689,-5.68,0.323,0.118,0.0,0.0729,0.364,83.964
3Jv1XgMPVjdN5xGfnRJ20s,pop that,french montana,6vXTefBL93Dj5IqAWq6OTv, hiphop poprap rap southernhiphop trap ,pop,0.734,0.892,-1.856,0.125,0.0648,0.0,0.58,0.605,138.031
17vGPZ5EsdvtgAOCD4FLWI,ap - music from the film boogie,pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.751,0.744,-6.859,0.177,0.152,0.000568,0.252,0.634,148.014
79s5XnCN4TJKTVMSmOx8Ep,dior,pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.548,0.805,-5.732,0.351,0.212,0.000389,0.408,0.648,142.094
2TsD9kSbgYx5fSNRsoNURE,pop star (feat. kevin gates),dababy,4r63FhuTkUYltbVAg5TQnk, northcarolinahiphop rap ,pop,0.815,0.76,-4.632,0.331,0.0242,0.0,0.203,0.729,81.537
1H7KnK26kc1YyellpbINEn,the woo (feat. 50 cent & roddy ricch),pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.49,0.618,-5.655,0.104,0.0221,3.77e-06,0.259,0.286,99.7
25zlnOAzbVoOzIeXSvQFf1,got it on me,pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.688,0.647,-7.258,0.19,0.00815,1.65e-05,0.095,0.195,88.834
2g8HN35AnVGIk7B8yMucww,big poppa - 2005 remaster,the notorious b.i.g.,5me0Irg2ANcsgc93uaYrpb, eastcoasthiphop gangsterrap hardcorehiphop hiphop rap ,pop,0.78,0.575,-7.247,0.273,0.43,0.0,0.143,0.773,84.492
57BGVV6wcyhbn3hsjlqEZB,element,pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.772,0.878,-4.22,0.324,0.0301,2.18e-06,0.251,0.305,61.311
5mPSyjLatqB00IkPqRlbTE,pop style,drake,3TVXtAsR1Inumwj472S9r4, canadianhiphop canadianpop hiphop poprap rap torontorap ,pop,0.713,0.462,-10.027,0.123,0.192,2.16e-06,0.105,0.0594,133.053
7ckyFWvULtZGsPFxnZ3qiS,what do you mean?,justin bieber,1uNFoZAHBGtllmzznpCI3s, canadianpop pop post-teenpop ,pop,0.832,0.631,-6.19,0.0736,0.585,0.000892,0.0838,0.836,125.038
6KMx9cnJZsM1UFXCFmqcWz,yummy,justin bieber,1uNFoZAHBGtllmzznpCI3s, canadianpop pop post-teenpop ,pop,0.677,0.506,-6.652,0.0964,0.345,0.0,0.118,0.497,145.843
4E5IFAXCob6QqZaJMTw5YN,poppin' them thangs,g-unit,6evKD5JWJON3qPBJtUEmtY, gangsterrap hardcorehiphop hiphop poprap queenshiphop rap southernhiphop trap ,pop,0.769,0.818,-1.385,0.192,0.263,0.0,0.0787,0.918,88.017
2Y3USTCETS4xbjJOzT1Icm,adderall (corvette corvette) - remix,popp hunna,3fyhhXHbGVLuSHFk2SYx4I, phillyrap ,pop,0.921,0.718,-3.545,0.299,0.217,0.0,0.189,0.677,141.06
67dqgGMHss7YhafK1wWpTH,sorry,justin bieber,1uNFoZAHBGtllmzznpCI3s, canadianpop pop post-teenpop ,pop,0.679,0.748,-3.624,0.0385,0.0878,0.0,0.299,0.438,100.035
3ApAsbQP7d5GlFwwdExaTY,poplar st,glass animals,4yvcSjfu4PC0CYQyLy4wSq, gauzepop indietronica shiverpop ,pop,0.575,0.446,-7.802,0.0296,0.247,0.00567,0.137,0.259,68.985
4xXamcvtmNZpdW8mtcCO71,mood swings,pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798
2ir5oPtxgZwNc3fxnPhnkA,what you know bout love,pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.584,0.547,-8.502,0.382,0.655,1.64e-06,0.134,0.56,83.917
6MO2bfLHKykUgCChFdw91H,"slide (remix) (feat. pop smoke, a boogie wit da hoodie & chris brown)",h.e.r.,3Y7RZ31TRPVadSFVy1o8os, alternativer&b pop poprap r&b ,pop,0.815,0.513,-8.363,0.244,0.0145,0.000102,0.14,0.17,96.982
7CyHSkPD9Hj1zDnUzYZnLF,ap - music from the film boogie,pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.758,0.757,-6.88,0.153,0.153,0.00186,0.253,0.693,147.945
25G8NNFBnjXgWCGtyPa1Ax,pop the trunk,yelawolf,68DWke2VjdDmA75aJX5C57, alabamarap hiphop poprap rap southernhiphop ,pop,0.912,0.673,-8.91,0.109,0.0995,0.0,0.103,0.123,120.157
792HwhrdO3ErRKL5yRe4Ge,invincible,pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.548,0.732,-5.652,0.336,0.125,0.0,0.269,0.612,142.791
0Jc8qF1mUPo1A96HE9QxZz,pop,*nsync,6Ff53KvcvAj5U7Z1vojB5o, boyband dancepop europop pop ,pop,0.706,0.861,-6.684,0.154,0.0341,0.0,0.127,0.923,119.946
3Ddny34bFoYBb8dIGq5lwp,zoo york (feat. fivio foreign & pop smoke),lil tjay,6jGMq4yGs7aQzuGsMgVgZR, brooklyndrill melodicrap nycrap ,pop,0.565,0.569,-6.084,0.379,0.0352,8.81e-06,0.106,0.303,92.466
3Eugjy9ObAlpPdS2gtOCe1,pop style - jack daily remix,jack daily,4hWzbhpeYBcpqFEHdvlAsO, ,pop,0.749,0.392,-8.801,0.0744,0.0363,0.102,0.0464,0.134,109.986
0ZLuW8uOXdFNWcI40C0OC2,"whats poppin (feat. dababy, tory lanez & lil wayne) [remix] - bonus track",jack harlow,2LIk90788K0zvyj2JJVwkJ, deepundergroundhiphop kentuckyhiphop poprap rap ,pop,0.904,0.723,-5.224,0.26,0.0631,0.0,0.185,0.835,145.013
5zd9TgduWbfFXwgnm3K3Rz,poppin' my collar (feat. project pat),three 6 mafia,26s8LSolLfCIY88ysQbIuT, crunk dirtysouthrap gangsterrap hiphop memphishiphop poprap rap southernhiphop tennesseehiphop trap ,pop,0.729,0.795,-4.579,0.144,0.354,0.0,0.536,0.856,146.747
3aAmQOxRPeKDL0HMWFA5qn,adderall (corvette corvette),popp hunna,3fyhhXHbGVLuSHFk2SYx4I, phillyrap ,pop,0.913,0.391,-11.158,0.368,0.272,0.0,0.0666,0.713,141.05
40mjsnRjCpycdUw3xhS20g,gatti,jackboys,7A8S43ryYdbWpJKeHRZRcq, rap trap ,pop,0.594,0.676,-5.808,0.344,0.135,0.0,0.163,0.472,143.477
3DWjFSDEQ9IWz1mj449fB7,get back,pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.798,0.649,-6.546,0.306,0.0746,1.34e-05,0.517,0.566,142.006
6pON3dRrT5gVcPII6yJms5,dura,daddy yankee,4VMYDCV2IEDYJArk749S6m, latin latinhiphop reggaeton traplatino tropical ,pop,0.783,0.84,-3.416,0.051,0.174,0.0,0.412,0.838,95.002
2bx879t8gUpxkQ0avl8xTf,bubble pop electric,gwen stefani,4yiQZ8tQPux8cPriYMWUFP, dancepop europop hippop pop popdance poprock post-teenpop urbancontemporary ,pop,0.566,0.976,-3.866,0.262,0.000527,0.00265,0.114,0.354,193.979
5kkaSMcf4BFlhRRICCKZb6,something special,pop smoke,0eDvMgVFoNV3TpwtrVCoTj, brooklyndrill ,pop,0.739,0.616,-6.963,0.0338,0.252,1.93e-06,0.101,0.654,91.071
2mlGPkAx4kwF8Df0GlScsC,buttercup,jack stauber,1vVHevk2PD45epYnDi9CCc, pittsburghindie ,pop,0.705,0.373,-9.066,0.0384,0.723,0.81,0.289,0.551,120.046
5P8ArhBREv3TrvGhYFuNbE,señorita,shawn mendes,7n2wHs1TKAczGzO7Dd2rGr, canadianpop pop post-teenpop viralpop ,pop,0.759,0.54,-6.039,0.0287,0.037,0.0,0.0945,0.75,116.947
4RfRmGhwhjdmv1vJty3dnH,wolves,selena gomez,0C8ZW7ezQVs4URX5aX7Kqx, dancepop pop popdance post-teenpop ,pop,0.725,0.804,-4.614,0.0422,0.124,0.0,0.204,0.31,124.996
7gAF5nOkxgTC4dSPTko6hx,just dance,lady gaga,1HY2Jd0NmPuamShAr6KMms, dancepop pop popdance ,pop,0.813,0.74,-4.668,0.0327,0.0318,1.43e-05,0.166,0.699,118.976
5fSZXFOZfPVW9gvnnG4ZVW,punk monk,playboi carti,699OTQXzgjhIYAHMy9RyPD, atlhiphop hiphop rap trap ,punk,0.699,0.408,-7.916,0.352,0.0145,0.00155,0.123,0.139,76.444
6MHwbVY6LkFvmEnUla0Hzj,toxic punk,youngboy never broke again,7wlFDEWiM5OoIAt8RSli8b, batonrougerap trap ,punk,0.633,0.534,-8.605,0.229,0.0524,0.0,0.189,0.29,155.111
2dNSKF7xhDoC1ijXfPTSVd,punk!,bvdlvd,1BhfikyrtSTch1r9upYGlS, darktrap screamrap ,punk,0.658,0.952,-3.129,0.515,0.0597,0.0,0.136,0.856,140.144
7MXVkk9YMctZqd1Srtv4MB,starboy,the weeknd,1Xyo4u8uXC1ZmMpatF05PJ, canadiancontemporaryr&b canadianpop pop ,punk,0.679,0.587,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.003
1l04CzFskMiq7c30lZvr7i,punk rock girl,the dead milkmen,2fhngmJMaaKcdhXHCa4cPK, alternativerock cowpunk hardcorepunk phillyindie punk ,punk,0.557,0.699,-11.625,0.0453,0.00793,0.0,0.536,0.887,129.492
0DiWol3AO6WpXZgp0goxAV,one more time,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.611,0.697,-8.618,0.133,0.0193,0.0,0.332,0.476,122.752
6zGNMMBEpcpvmq7WpEBabk,punkb*tch,3oh!3,0FWzNDaEu9jdgcYTbcOa4F, dancepop electropowerpop modernrock pop poppunk poprap post-teenpop ,punk,0.6,0.85,-3.434,0.13,0.0271,0.0,0.159,0.525,146.025
3AydAydLzyyZutA0375XIz,a-punk,vampire weekend,5BvJzeQpmsdsFp4HGUYUEx, baroquepop indiepop indierock modernrock rock ,punk,0.551,0.819,-4.489,0.0525,0.0103,0.0437,0.153,0.846,174.917
1WgOedf4pKmgepml1CMW6o,punky reggae party,bob marley & the wailers,2QsynagSdAqZj3U9HgDzjD, reggae rootsreggae ,punk,0.812,0.638,-8.116,0.0613,0.0219,0.161,0.0856,0.905,135.165
5W3cjX2J3tjhG8zb6u0qHn,"harder, better, faster, stronger",daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.817,0.716,-8.898,0.144,0.0427,0.00263,0.358,0.692,123.475
07oVZP9Er2Fz8S59ePWLyK,punk rock princess,something corporate,71h7GTahhKcSkQ1ayhTvOD, dreamo emo neonpoppunk pianorock popemo poppunk poprock ,punk,0.522,0.881,-5.231,0.0847,0.00303,0.000147,0.0939,0.369,130.084
3dhjNA0jGA8vHBQ1VdD6vV,i feel it coming,the weeknd,1Xyo4u8uXC1ZmMpatF05PJ, canadiancontemporaryr&b canadianpop pop ,punk,0.773,0.819,-5.946,0.118,0.428,0.0,0.0679,0.585,92.987
1AHGrKFv3nSCH9K7yg8gOz,punk rock 101,bowling for soup,5ND0mGcL9SKSjWIjPd0xIb, comic poppunk texaspoppunk ,punk,0.63,0.936,-4.576,0.084,0.00128,0.0,0.0823,0.733,117.962
2Foc5Q5nqNiosCNqttzHof,get lucky (feat. pharrell williams & nile rodgers) - radio edit,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.794,0.811,-8.966,0.038,0.0426,1.07e-06,0.101,0.862,116.047
19bvTzzRjbpxgYdz5gViIU,punk,gorillaz,3AA28KZvwAUcZuOKwyblJQ, alternativehiphop ,punk,0.495,0.67,-7.581,0.36,0.00485,0.587,0.085,0.519,153.529
2cGxRwrMyEAp8dEbuZaVv6,instant crush (feat. julian casablancas),daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.775,0.585,-9.516,0.0271,0.0422,0.619,0.077,0.518,109.942
15arhZdjyxnf4vgUTwTP7n,punks and poets,elliot root,2czQ8vG4i3wBWxfsAt4yqw, hopebeat indiecoustica stompandholler ,punk,0.58,0.487,-11.588,0.0308,0.537,0.0251,0.12,0.29,149.988
1pKYYY0dkg23sQQXi0Q5zN,around the world,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.956,0.795,-5.311,0.15,0.00356,0.889,0.0906,0.841,121.294
2Rb6nYmuLEblpq4KIAjngL,freak show,punkinloveee,6CrThJMQVJfWaHeliiLHuw, glitchcore ,punk,0.665,0.825,-5.954,0.179,0.00552,2.25e-05,0.416,0.683,138.09
69kOkLUCkxIZYexIgSG8rq,get lucky (feat. pharrell williams & nile rodgers),daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.81,0.793,-9.404,0.0403,0.0378,1.82e-06,0.072,0.863,116.049
0p4n1sj4NYjIhzJNeOl2i8,punkstar,lil chronic,2RvlS1K2ewDUz79ssyDU4z, ,punk,0.7,0.876,-2.459,0.217,0.218,0.0,0.191,0.61,169.906
1NeLwFETswx8Fzxl2AFl91,something about us,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.875,0.475,-12.673,0.0986,0.44,0.72,0.046,0.384,99.958
4reUXdUEkTRDlCFJEANGQz,punk rock songs,patent pending,0xNdN9NbR572rKrGQBjPlH, neonpoppunk pixie poppunk ,punk,0.524,0.907,-5.009,0.295,0.049,0.0,0.0726,0.592,196.056
2VEZx7NWsZ1D0eJ4uv5Fym,digital love,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.644,0.664,-8.398,0.0333,0.0481,0.862,0.342,0.53,124.726
5ACDC1gxAUXYDWherVKOiX,punk rock song,bad religion,2yJwXpWAQOOl5XFzbCxLs9, punk skatepunk socalpoppunk ,punk,0.318,0.984,-4.673,0.0806,0.000215,0.000244,0.386,0.716,177.229
5CMjjywI0eZMixPeqNd75R,lose yourself to dance (feat. pharrell williams),daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.832,0.659,-7.828,0.057,0.0839,0.00114,0.0753,0.674,100.163
6Ucjy0z1uO111RCUVXqhnn,punk weight,death grips,5RADpgYLOuS2ZxDq7ggYYH, alternativehiphop escaperoom experimentalhiphop hiphop industrialhiphop ,punk,0.368,0.95,-4.521,0.329,0.0301,4.59e-06,0.384,0.616,130.568
5GXAXm5YOmYT0kL5jHvYBt,i feel it coming,the weeknd,1Xyo4u8uXC1ZmMpatF05PJ, canadiancontemporaryr&b canadianpop pop ,punk,0.773,0.819,-5.946,0.118,0.426,0.0,0.0679,0.585,92.99
36c4JohayB9qd64eidQMBi,doin' it right (feat. panda bear),daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.804,0.451,-8.207,0.0949,0.388,2.17e-05,0.0924,0.19,178.061
